family,filename,source_note,is_malware,sha256,md5,file_size_bytes,file_entropy,architecture,compile_timestamp,timestamp_year,temporal_bucket,num_sections,characteristics,dll_characteristics,has_aslr,has_dep,has_cfg,no_protections,subsystem,image_base,size_of_image,size_of_headers,small_header_flag,checksum,checksum_is_zero,linker_version,os_version,used_data_directory_count,has_bound_imports,entry_point_rva,entry_point_section,ep_is_in_last_section,section_names,max_section_entropy,avg_section_entropy,high_entropy_flag,suspicious_section_name,raw_virtual_mismatch,packer_section_detected,empty_section_name_count,exec_section_count,rwx_section_flag,writable_exec_section_count,entropy_bucket_0_low,entropy_bucket_1,entropy_bucket_2,entropy_bucket_3,entropy_bucket_4_high,import_count,import_dll_count,zero_imports,few_imports_flag,unpack_imports_flag,unpack_imports_count,inject_imports_flag,inject_imports_count,anti_analysis_imports_flag,anti_analysis_imports_count,crypto_imports_flag,crypto_imports_count,network_imports_flag,network_imports_count,dynamic_resolution_flag,ordinal_only_import_count,ordinal_only_ratio,export_count,has_exports,has_digital_signature,has_debug_directory,has_tls,resource_count,has_overlay,overlay_entropy,ep_rva_zero,timestamp_anomaly,size_of_image_vs_file,packing_score,total_string_count,extracted_urls,extracted_ips,extracted_onions,extracted_domains,extracted_useragents,url_count,ip_count,has_url_strings,has_shell_strings,has_registry_strings,has_crypto_strings,has_inject_strings,has_network_strings,has_mutex_strings,extracted_mutexes,has_dynamic_api_strings,dynamic_api_string_count,has_useragent_strings,has_base64_blobs,base64_blob_count,has_filepath_strings,filepath_string_count,triage_score,triage_tier,triage_fired,family_match,family_confidence,family_scores
Trickbot,5190ec8f66158522da23e655a5350c5c477cdf4ddc8c64eb9306764cd72f4e2a.zip→5190ec8f66158522da23e655a5350c5c477cdf4ddc8c64eb9306764cd72f4e2a.dll,manual,1,5190ec8f66158522da23e655a5350c5c477cdf4ddc8c64eb9306764cd72f4e2a,1e18d4b28a67c15cb3a9f074763626f1,684544,6.1507,x86,2021-11-08 10:16:56,2021,2020_2022,4,0x2102,0x140,1,1,0,0,1,0x10000000,696320,1024,0,689994,0,14.16,6.0,4,0,446816,.text,0,".text, .rdata, .data, .reloc",6.7325,4.7229,0,0,0,0,0,1,0,0,1,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,1.02,0,764,,,,,,0,0,0,0,0,0,0,1,0,,0,0,0,1,196,1,1,11,LOW,Base64-encoded blobs (encoded payload); Hardcoded file paths; Network/C2 strings,Trickbot,WEAK,Trickbot:31% | Formbook:21% | Lumma:21% | Zeus:8%
Trickbot,57275d4a8f9ea03087113c47920c499809ed8379d625992aac9327295d583bf1.zip→57275d4a8f9ea03087113c47920c499809ed8379d625992aac9327295d583bf1.dll,manual,1,57275d4a8f9ea03087113c47920c499809ed8379d625992aac9327295d583bf1,574024a15c682f747166cf264270d6ac,580608,6.1031,x86,2021-11-22 09:44:28,2021,2020_2022,4,0x2102,0x140,1,1,0,0,1,0x10000000,593920,1024,0,624927,0,14.16,6.0,2,0,438624,.text,0,".text, .rdata, .data, .reloc",6.4094,3.9764,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0.0,0,0,1.02,1,147,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,7,1,1,11,LOW,Base64-encoded blobs (encoded payload); Hardcoded file paths; Zero import table (manual loading),Trickbot,WEAK,Trickbot:31% | Formbook:21% | Lumma:21% | Zeus:8%
Trickbot,581b79b5c8be140547875965eb8b351dac5c511f41c2459c2d19f2fb41a10d4c.zip→581b79b5c8be140547875965eb8b351dac5c511f41c2459c2d19f2fb41a10d4c.exe,manual,1,581b79b5c8be140547875965eb8b351dac5c511f41c2459c2d19f2fb41a10d4c,6b05850fb0ee9a7e65eda7f9df6e825f,142384,6.1679,x64,2022-06-14 02:07:51,2022,2020_2022,7,0x22,0x8160,1,1,0,0,2,0x140000000,155648,1024,0,179010,0,14.29,6.0,8,0,9452,.text,0,".text, .rdata, .data, .pdata, _rdata, .reloc, .rsrc",6.4659,4.4574,0,1,0,0,0,1,0,0,2,4,1,0,0,75,3,0,0,1,3,0,0,1,3,0,0,0,0,1,0,0.0,0,0,1,1,0,5,1,7.3736,0,0,1.09,2,662,http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z | http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z | http://www.microsoft.com/PKI/docs/CPS/default.htm0@ | http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0 | http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0 | http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0 | http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0 | http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a | http://www.microsoft.com/windows0,,,,,9,0,1,0,0,0,0,0,0,,1,1,0,1,1,0,0,37,HIGH,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Suspicious/non-standard section name,Emotet,PROBABLE,Emotet:100% | Trickbot:81% | Upatre:70% | Zeus:50%
Trickbot,67ddef66c6c896706289e9797649228a86ffd88cb208662ecdeb8dbf8a937b18.zip→67ddef66c6c896706289e9797649228a86ffd88cb208662ecdeb8dbf8a937b18.exe,manual,1,67ddef66c6c896706289e9797649228a86ffd88cb208662ecdeb8dbf8a937b18,507e275d52901fc21c2dd8e956007f27,528443,7.0226,x86,2021-07-06 21:26:21,2021,2020_2022,4,0x10f,0x0,0,0,0,1,2,0x400000,544768,4096,0,0,1,6.0,4.0,4,0,22461,.text,0,".text, .rdata, .data, .rsrc",7.2358,5.7834,1,0,0,0,0,1,0,0,0,2,1,0,1,395,8,0,0,1,4,0,0,1,4,0,0,0,0,1,1,0.0025,0,0,0,1,0,29,1,4.5483,0,0,1.03,4,2183,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,1,2,1,1,56,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); Overlay data (appended payload); Network/C2 strings,Emotet,WEAK,Emotet:100% | Upatre:100% | Zeus:100% | Trickbot:94%
Trickbot,6db7642e42467842b97947426d78418e58c1e0b25f125ce0faa8bfa6436a70b2.zip→6db7642e42467842b97947426d78418e58c1e0b25f125ce0faa8bfa6436a70b2.exe,manual,1,6db7642e42467842b97947426d78418e58c1e0b25f125ce0faa8bfa6436a70b2,8154f344dab87a406aac9fe091d5a61f,888832,6.2709,x86,2021-07-06 19:57:52,2021,2020_2022,6,0x10e,0x0,0,0,0,1,2,0x400000,909312,4096,0,0,1,6.0,4.0,4,0,58582,.text,0,".text, .rdata, .data, .idata, .rsrc, .reloc",7.1302,5.0887,1,0,0,0,0,1,0,0,2,2,1,0,1,507,12,0,0,1,4,0,0,1,5,0,0,0,0,1,3,0.0059,0,0,0,0,0,43,0,0.0,0,0,1.02,4,3476,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,1,2,1,5,53,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Zeus:83% | Sality:73%
Trickbot,6e6536cc12b95070cb1a9674a4aa2c86b961bb3f4be8cae578adaa91a76898e4.zip→6e6536cc12b95070cb1a9674a4aa2c86b961bb3f4be8cae578adaa91a76898e4.exe,manual,1,6e6536cc12b95070cb1a9674a4aa2c86b961bb3f4be8cae578adaa91a76898e4,fad11f44a94919cbb363e963463c4c1f,535552,7.849,x86,2022-12-13 01:02:28,2022,2020_2022,3,0x102,0x8540,1,1,0,0,2,0x400000,557056,512,0,0,1,48.0,4.0,5,0,526278,.text,0,".text, .rsrc, .reloc",7.8598,5.1603,1,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0.0,0,0,1.04,2,3044,http://schemas.microsoft.com/expression/blend/2008 | http://schemas.microsoft.com/winfx/2006/xaml | http://schemas.microsoft.com/winfx/2006/xaml/presentation | http://schemas.openxmlformats.org/markup-compatibility/2006,1.0.0.0 | 16.0.0.0 | 4.0.0.0,,,,4,3,1,0,0,0,0,1,1,5759A01D9ED9FCB1A4BC6A91779C682E42E452F7A229079ED5D91F097602E7E2 | 333f333333f3333f333333f3333f333333f3333f33,0,0,0,1,2,1,1,29,MEDIUM,PE checksum zeroed (packer artefact); Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Mutex name strings,Trickbot,WEAK,Trickbot:44% | Sality:40% | Formbook:37% | Lumma:36%
Trickbot,6f61d466fdb609fd461ba5979fab4a908a5a1c61336566e1313d54d9bf484366.zip→6f61d466fdb609fd461ba5979fab4a908a5a1c61336566e1313d54d9bf484366.exe,manual,1,6f61d466fdb609fd461ba5979fab4a908a5a1c61336566e1313d54d9bf484366,8758f0d7d50bfd8a4e4e663fedc1b1e3,1329220,7.7455,x86,2013-10-14 05:50:27,2013,pre_2015,5,0x102,0x8140,1,1,0,0,2,0x400000,1306624,1024,0,1286996,0,11.0,6.3,7,0,26572,.text,0,".text, .data, .idata, .rsrc, .reloc",7.762,5.2188,1,0,1,0,0,1,0,0,2,1,1,0,1,156,8,0,0,0,0,0,0,1,4,0,0,0,0,1,5,0.0321,0,0,1,1,0,39,1,6.6556,0,0,0.98,3,5363,http://cacerts.digicert.com/DigiCertAssuredIDRootCA.crt0 | http://cacerts.digicert.com/DigiCertSHA2AssuredIDCodeSigningCA.crt0 | http://cacerts.digicert.com/DigiCertSHA2AssuredIDTimestampingCA.crt0 | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0O | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0P | http://crl3.digicert.com/sha2-assured-cs-g1.crl05 | http://crl3.digicert.com/sha2-assured-ts.crl02 | http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl0: | http://crl4.digicert.com/sha2-assured-cs-g1.crl0L | http://crl4.digicert.com/sha2-assured-ts.crl0 | http://ocsp.digicert.com0C | http://ocsp.digicert.com0N | http://ocsp.digicert.com0O | http://www.digicert.com/CPS0 | https://mozilla.org0 | https://www.digicert.com/CPS0,5.1.0.0,,Command.com | t.CC,,16,1,1,0,1,1,0,1,0,,1,1,0,1,1,1,4,45,CRITICAL,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings; Crypto-related strings,Trickbot,WEAK,Trickbot:81% | Emotet:75% | Lumma:71% | Zeus:58%
Trickbot,7735a05791f9c8d69e6211b9d5df24a852fcf7e6e8bae876f4ac126023c52852.zip→7735a05791f9c8d69e6211b9d5df24a852fcf7e6e8bae876f4ac126023c52852.exe,manual,1,7735a05791f9c8d69e6211b9d5df24a852fcf7e6e8bae876f4ac126023c52852,7dfb148ff794dde58c7ab55d93b0112c,1348337,7.7487,x86,2013-10-14 05:50:27,2013,pre_2015,5,0x102,0x8140,1,1,0,0,2,0x400000,1306624,1024,0,1286996,0,11.0,6.3,7,0,26572,.text,0,".text, .data, .idata, .rsrc, .reloc",7.762,5.2188,1,0,1,0,0,1,0,0,2,1,1,0,1,156,8,0,0,0,0,0,0,1,4,0,0,0,0,1,5,0.0321,0,0,1,1,0,39,1,6.5051,0,0,0.97,3,5363,http://cacerts.digicert.com/DigiCertAssuredIDRootCA.crt0 | http://cacerts.digicert.com/DigiCertSHA2AssuredIDCodeSigningCA.crt0 | http://cacerts.digicert.com/DigiCertSHA2AssuredIDTimestampingCA.crt0 | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0O | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0P | http://crl3.digicert.com/sha2-assured-cs-g1.crl05 | http://crl3.digicert.com/sha2-assured-ts.crl02 | http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl0: | http://crl4.digicert.com/sha2-assured-cs-g1.crl0L | http://crl4.digicert.com/sha2-assured-ts.crl0 | http://ocsp.digicert.com0C | http://ocsp.digicert.com0N | http://ocsp.digicert.com0O | http://www.digicert.com/CPS0 | https://mozilla.org0 | https://www.digicert.com/CPS0,5.1.0.0,,Command.com | t.CC,,16,1,1,0,1,1,0,1,0,,1,1,0,1,1,1,4,45,CRITICAL,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings; Crypto-related strings,Trickbot,WEAK,Trickbot:81% | Emotet:75% | Lumma:71% | Zeus:58%
Trickbot,7c483138404aad6662938e6e4c100ad9b18ec636011b2dcd96607016d918c938.zip→7c483138404aad6662938e6e4c100ad9b18ec636011b2dcd96607016d918c938.exe,manual,1,7c483138404aad6662938e6e4c100ad9b18ec636011b2dcd96607016d918c938,705d000c1a2292d80495cd13ee172711,442368,7.4205,x86,2021-10-01 22:57:58,2021,2020_2022,4,0x10f,0x0,0,0,0,1,2,0x400000,454656,4096,0,0,1,6.0,4.0,3,0,46214,.text,0,".text, .rdata, .data, .rsrc",7.9291,5.6101,1,0,0,0,0,1,0,0,1,1,0,1,1,294,11,0,0,1,4,0,0,1,2,0,0,0,0,1,3,0.0102,0,0,0,0,0,27,0,0.0,0,0,1.03,4,1790,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,1,1,48,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Zeus:83% | Sality:73% | Upatre:70%
Trickbot,7e0e53117e2afe5e234cdb963f831815af51c5699f1a3c1be5618de8cab617a1.zip→7e0e53117e2afe5e234cdb963f831815af51c5699f1a3c1be5618de8cab617a1.exe,manual,1,7e0e53117e2afe5e234cdb963f831815af51c5699f1a3c1be5618de8cab617a1,9ca97ef989a1beb1ec96444a165acb10,587745,6.4305,x86,2019-01-10 13:20:23,2019,2015_2019,3,0x10f,0x0,0,0,0,1,2,0x400000,466944,4096,0,157614,0,6.0,4.0,4,1,5064,.text,0,".text, .data, .rsrc",6.1592,3.8756,0,0,0,0,0,1,0,0,1,1,1,0,0,84,4,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0.0357,0,0,0,0,0,9,1,5.7003,0,0,0.79,2,255,,,,,,0,0,0,0,0,1,0,0,0,,1,4,0,1,1,1,1,31,HIGH,No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Base64-encoded blobs (encoded payload); Hardcoded file paths; Overlay data (appended payload); Crypto-related strings,Upatre,WEAK,Upatre:70% | Zeus:67% | Trickbot:62% | Lumma:57%
Trickbot,81c734c21b5e15837d01c9766094bc4ffce0e3dc6b04c15e0bc1286d61897dc7.zip→81c734c21b5e15837d01c9766094bc4ffce0e3dc6b04c15e0bc1286d61897dc7.exe,manual,1,81c734c21b5e15837d01c9766094bc4ffce0e3dc6b04c15e0bc1286d61897dc7,24e25f4bb1d31fd7c6ba29a2beae1807,1194031,6.5955,x86,2019-01-10 13:20:23,2019,2015_2019,3,0x10f,0x0,0,0,0,1,2,0x400000,466944,4096,0,157614,0,6.0,4.0,4,1,5064,.text,0,".text, .data, .rsrc",5.4677,3.3635,0,0,0,0,0,1,0,0,1,2,0,0,0,84,4,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0.0357,0,0,0,0,0,9,1,6.1716,0,0,0.39,2,614,,,,,,0,0,0,0,0,1,0,0,0,,1,4,0,1,2,1,2,31,HIGH,No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Base64-encoded blobs (encoded payload); Hardcoded file paths; Overlay data (appended payload); Crypto-related strings,Upatre,WEAK,Upatre:70% | Zeus:67% | Trickbot:62% | Lumma:57%
Trickbot,830bcde611388becedda291ae07594e0c1fde7f2e9ad2737a565e03b928888e2.zip→830bcde611388becedda291ae07594e0c1fde7f2e9ad2737a565e03b928888e2.exe,manual,1,830bcde611388becedda291ae07594e0c1fde7f2e9ad2737a565e03b928888e2,b998b30a06379c9c4fe90181be466b31,593979,6.6191,x86,2021-07-06 21:25:42,2021,2020_2022,4,0x10f,0x0,0,0,0,1,2,0x400000,610304,4096,0,0,1,6.0,4.0,4,0,22461,.text,0,".text, .rdata, .data, .rsrc",6.5747,5.6129,0,0,0,0,0,1,0,0,0,2,1,1,0,395,8,0,0,1,4,0,0,1,4,0,0,0,0,1,1,0.0025,0,0,0,1,0,31,1,4.5483,0,0,1.03,3,2135,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,1,2,1,1,51,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; Overlay data (appended payload); Network/C2 strings,Emotet,WEAK,Emotet:100% | Upatre:100% | Zeus:100% | Trickbot:94%
Trickbot,8862d2bf6ac21cae36860cee8dcc0ca5c2de17349b03ff6e309edb967b3cefb3.zip→8862d2bf6ac21cae36860cee8dcc0ca5c2de17349b03ff6e309edb967b3cefb3.exe,manual,1,8862d2bf6ac21cae36860cee8dcc0ca5c2de17349b03ff6e309edb967b3cefb3,e3662af08d134e933c56c9c84fb62686,888832,6.2709,x86,2021-07-06 19:57:52,2021,2020_2022,6,0x10e,0x0,0,0,0,1,2,0x400000,909312,4096,0,0,1,6.0,4.0,4,0,58582,.text,0,".text, .rdata, .data, .idata, .rsrc, .reloc",7.1302,5.0887,1,0,0,0,0,1,0,0,2,2,1,0,1,507,12,0,0,1,4,0,0,1,5,0,0,0,0,1,3,0.0059,0,0,0,0,0,43,0,0.0,0,0,1.02,4,3475,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,1,2,1,5,53,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Zeus:83% | Sality:73%
Trickbot,8c91542389027eed2415f9280f3537371001bd23570b1b198e60531141bf2623.zip→8c91542389027eed2415f9280f3537371001bd23570b1b198e60531141bf2623.dll,manual,1,8c91542389027eed2415f9280f3537371001bd23570b1b198e60531141bf2623,5082c6a494e17befca8cf5bbc1db6274,450560,7.213,x86,2021-12-06 19:07:51,2021,2020_2022,5,0x210e,0x0,0,0,0,1,2,0x10000000,466944,4096,0,0,1,7.10,4.0,7,0,41501,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.963,5.0687,1,0,0,0,0,1,0,0,2,1,0,1,1,279,9,0,0,1,5,0,0,1,3,0,0,0,0,1,31,0.1111,1,1,0,0,0,55,0,0.0,0,0,1.04,4,1997,,,,,,0,0,0,0,1,0,0,1,0,,1,2,0,0,0,1,2,48,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Zeus:83% | Sality:73% | Upatre:70%
Trickbot,944c18692e200c4de70817facee4fd8662c99743d64e57e43dd3f212d68e8003.zip→944c18692e200c4de70817facee4fd8662c99743d64e57e43dd3f212d68e8003.dll,manual,1,944c18692e200c4de70817facee4fd8662c99743d64e57e43dd3f212d68e8003,015ba9cc568b35e6687ec4a8ac61dc15,532480,7.0284,x86,2021-09-22 20:59:39,2021,2020_2022,5,0x210e,0x0,0,0,0,1,2,0x10000000,548864,4096,0,0,1,7.10,4.0,7,0,55237,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.4765,5.142,1,0,0,0,0,1,0,0,2,1,0,1,1,266,9,0,0,1,5,0,0,1,3,0,0,0,0,1,1,0.0038,1,1,0,0,0,57,0,0.0,0,0,1.03,4,2134,,,,,,0,0,0,0,1,0,0,1,0,,1,2,0,1,1,1,4,53,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Zeus:83% | Sality:73%
Trickbot,968a796e04e6cf1ee9bcfb89923369373056790e9d37afaaeeacbb427f5a891f.zip→968a796e04e6cf1ee9bcfb89923369373056790e9d37afaaeeacbb427f5a891f.dll,manual,1,968a796e04e6cf1ee9bcfb89923369373056790e9d37afaaeeacbb427f5a891f,35874bb0db7d5712d1dfa229f8033aab,602112,7.126,x86,2021-07-06 23:14:17,2021,2020_2022,5,0x210e,0x0,0,0,0,1,2,0x10000000,614400,4096,0,0,1,7.10,4.0,7,0,52962,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.9521,5.4778,1,0,0,0,0,1,0,0,1,2,0,1,1,412,12,0,0,1,5,0,0,1,4,0,0,0,0,1,2,0.0049,1,1,0,0,0,72,0,0.0,0,0,1.02,4,2809,,,,,,0,0,0,0,1,0,0,1,0,,1,2,0,1,1,1,6,53,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Zeus:83% | Sality:73%
Trickbot,9fd496babcf95d302a07fe68f7659b7d5c47b6316d3723b2ee81ba92ab5d944d.zip→9fd496babcf95d302a07fe68f7659b7d5c47b6316d3723b2ee81ba92ab5d944d.dll,manual,1,9fd496babcf95d302a07fe68f7659b7d5c47b6316d3723b2ee81ba92ab5d944d,cfc5b1a3b7cc9db2332d90c8101b1a4b,440320,5.1844,x86,2021-11-18 08:40:31,2021,2020_2022,4,0x2102,0x140,1,1,0,0,1,0x10000000,454656,1024,0,476236,0,14.16,6.0,2,0,433760,.text,0,".text, .rdata, .data, .reloc",5.1737,2.4775,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0.0,0,0,1.03,1,15,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,15,0,0,8,LOW,Base64-encoded blobs (encoded payload); Zero import table (manual loading),Trickbot,UNKNOWN,Trickbot:19% | Formbook:11% | Emotet:0% | Lumma:0%
Trickbot,aba735a82178442cc09f6b4cb3091a2526fe602a43954cb41e6acf14295e3bc6.zip→aba735a82178442cc09f6b4cb3091a2526fe602a43954cb41e6acf14295e3bc6.dll,manual,1,aba735a82178442cc09f6b4cb3091a2526fe602a43954cb41e6acf14295e3bc6,f874e8bb4584b378ae9ecd2a8a9b8802,692736,6.11,x86,2021-11-10 10:22:43,2021,2020_2022,4,0x2102,0x140,1,1,0,0,1,0x10000000,704512,1024,0,706844,0,14.16,6.0,2,0,447248,.text,0,".text, .rdata, .data, .reloc",6.7714,4.1133,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,1.02,1,783,,,,,,0,0,0,0,0,0,0,1,0,,0,0,0,1,17,0,0,11,LOW,Base64-encoded blobs (encoded payload); Network/C2 strings; Zero import table (manual loading),Trickbot,UNKNOWN,Trickbot:19% | Formbook:11% | Emotet:0% | Lumma:0%
Trickbot,ae8c7f2523df408080977a47e685b01465aea023f7eb24f382c88cc804590aac.zip→ae8c7f2523df408080977a47e685b01465aea023f7eb24f382c88cc804590aac.dll,manual,1,ae8c7f2523df408080977a47e685b01465aea023f7eb24f382c88cc804590aac,3c18e206fa01c145e83bcc9537322d08,442368,5.1759,x86,2021-10-18 08:30:19,2021,2020_2022,4,0x2102,0x140,1,1,0,0,1,0x10000000,458752,1024,0,457749,0,14.16,6.0,4,0,6720,.text,0,".text, .rdata, .data, .reloc",5.6879,3.1304,0,0,0,0,0,1,0,0,2,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,0,0.0,0,0,1.04,1,26,,,,,,0,0,0,0,0,0,0,0,0,,1,2,0,1,12,0,0,18,MEDIUM,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload),Emotet,WEAK,Emotet:50% | Trickbot:44% | Formbook:21% | Zeus:17%
